Date,Open,High,Low,Close,Adj Close,Volume
2022-08-15,87.720001,89.194000,86.019997,86.720001,86.720001,9905200
2022-08-16,86.230003,87.099998,82.070000,85.879997,85.879997,12198000
2022-08-17,83.529999,84.440002,79.930000,80.330002,80.330002,15368500
2022-08-18,80.440002,80.550003,78.269997,79.720001,79.720001,11799700
2022-08-19,77.400002,77.879997,73.879997,74.360001,74.360001,13024100
2022-08-22,72.370003,75.519997,71.330002,73.010002,73.010002,13297400
2022-08-23,72.519997,74.209999,70.849998,70.940002,70.940002,12146500
2022-08-24,71.540001,74.639999,71.370003,72.620003,72.620003,9751400
2022-08-25,73.150002,74.769997,72.110001,74.629997,74.629997,8979200
2022-08-26,74.320000,74.349998,68.760002,68.870003,68.870003,13750100
2022-08-29,67.589996,69.989998,67.339996,67.750000,67.750000,9590900
2022-08-30,68.599998,70.129997,66.690002,69.050003,69.050003,11902000
2022-08-31,70.589996,71.751999,68.410004,68.910004,68.910004,10039200
2022-09-01,67.430000,68.785004,65.029999,68.750000,68.750000,11949600
2022-09-02,69.830002,70.070000,65.900002,66.330002,66.330002,12389900
2022-09-06,66.059998,66.379997,63.650002,65.300003,65.300003,12852700
2022-09-07,65.379997,67.940002,64.599998,67.820000,67.820000,10955500
2022-09-08,66.180000,70.629997,65.930000,70.589996,70.589996,9406300
2022-09-09,71.620003,74.730003,71.620003,74.290001,74.290001,12325300
2022-09-12,75.209999,76.713997,73.910004,75.250000,75.250000,10257400
2022-09-13,70.070000,71.375000,69.250000,69.580002,69.580002,12943200
2022-09-14,66.699997,68.709999,65.599998,68.559998,68.559998,19270200
2022-09-15,66.440002,71.550003,66.440002,69.180000,69.180000,18009100
2022-09-16,67.089996,67.165001,64.750000,64.889999,64.889999,15775300
2022-09-19,64.300003,65.199997,63.009998,63.709999,63.709999,13219600
2022-09-20,62.970001,63.699001,61.400002,61.470001,61.470001,13407700
2022-09-21,61.360001,63.509998,59.450001,59.450001,59.450001,14568700
2022-09-22,58.470001,58.980000,55.020000,55.930000,55.930000,20937000
2022-09-23,55.000000,56.980000,54.430000,56.270000,56.270000,14897600
2022-09-26,56.220001,57.740002,54.130001,54.139999,54.139999,12473000
2022-09-27,55.549999,56.849998,53.900002,55.080002,55.080002,11592900
2022-09-28,55.060001,59.240002,54.869999,59.070000,59.070000,14669500
2022-09-29,57.480000,57.480000,55.340000,55.900002,55.900002,13288800
2022-09-30,55.619999,58.020000,54.889999,54.990002,54.990002,13401300
2022-10-03,55.150002,56.529999,53.709999,55.779999,55.779999,15203000
2022-10-04,58.275002,63.139999,58.150002,62.410000,62.410000,22480800
2022-10-05,60.700001,62.709999,59.889999,62.150002,62.150002,10667400
2022-10-06,61.790001,63.439999,61.290001,61.930000,61.930000,8298400
2022-10-07,59.860001,60.450001,56.889999,57.410000,57.410000,11232000
2022-10-10,57.419998,57.880001,55.520000,56.619999,56.619999,9657400
2022-10-11,56.220001,56.339001,52.669998,53.450001,53.450001,18196200
2022-10-12,53.590000,56.549999,52.430000,56.139999,56.139999,16651700
2022-10-13,53.029999,56.591000,51.889999,56.230000,56.230000,18321800
2022-10-14,57.000000,58.279999,51.450001,51.509998,51.509998,16278100
2022-10-17,53.599998,56.770000,53.349998,55.919998,55.919998,15378400
2022-10-18,58.930000,59.740002,55.509998,57.270000,57.270000,15248900
2022-10-19,56.549999,56.549999,53.490002,53.939999,53.939999,13618100
2022-10-20,53.950001,57.639999,53.660000,55.180000,55.180000,12554800
2022-10-21,54.000000,56.330002,52.340000,55.990002,55.990002,13987700
2022-10-24,55.619999,57.709999,53.970001,56.990002,56.990002,12593800
2022-10-25,56.959999,60.320000,56.959999,59.660000,59.660000,12990600
2022-10-26,58.240002,62.480000,57.970001,59.470001,59.470001,12535300
2022-10-27,60.230000,61.930000,59.520000,60.259998,60.259998,9601800
2022-10-28,59.610001,61.325001,58.770000,61.290001,61.290001,10612200
2022-10-31,61.250000,61.939999,59.869999,60.070000,60.070000,10545300
2022-11-01,62.279999,62.830002,58.625000,59.000000,59.000000,12013900
2022-11-02,58.639999,59.560001,54.509998,54.639999,54.639999,15357900
2022-11-03,53.400002,55.099998,51.340000,53.910000,53.910000,20802100
2022-11-04,60.349998,63.700001,57.660000,60.110001,60.110001,44563400
2022-11-07,62.169998,64.750000,61.369999,62.669998,62.669998,22867900
2022-11-08,63.189999,65.800003,60.160000,62.509998,62.509998,26565400
2022-11-09,60.395000,60.480000,57.090000,57.209999,57.209999,18952000
2022-11-10,63.090000,68.584999,63.090000,67.400002,67.400002,28630300
2022-11-11,65.089996,72.430000,64.370003,71.660004,71.660004,21128100
2022-11-14,70.250000,72.349998,69.440002,70.269997,70.269997,11823300
2022-11-15,74.769997,75.769997,72.019997,73.379997,73.379997,13335400
2022-11-16,71.629997,72.919998,68.614998,69.550003,69.550003,11779600
2022-11-17,67.019997,68.919998,66.290001,67.989998,67.989998,9264400
2022-11-18,69.040001,69.320000,65.135002,65.820000,65.820000,9734600
2022-11-21,64.599998,64.940002,60.799999,61.849998,61.849998,12252700
2022-11-22,61.529999,63.070000,60.099998,62.720001,62.720001,9000500
2022-11-23,62.639999,64.260002,61.919998,63.919998,63.919998,8190000
2022-11-25,63.990002,63.990002,62.508999,63.380001,63.380001,4168800
2022-11-28,61.910000,63.830002,61.119999,61.369999,61.369999,7239900
2022-11-29,62.070000,63.889999,61.730000,62.110001,62.110001,8219900
2022-11-30,62.099998,68.000000,61.852001,67.769997,67.769997,14298600
2022-12-01,68.019997,69.239998,66.660004,69.169998,69.169998,9430000
2022-12-02,67.269997,68.940002,66.620003,68.180000,68.180000,7721100
2022-12-05,67.400002,67.860001,62.400002,63.139999,63.139999,12610900
2022-12-06,63.119999,63.879002,60.200001,61.299999,61.299999,9408900
2022-12-07,60.830002,61.849998,59.625000,61.070000,61.070000,8734800
2022-12-08,61.599998,63.700001,60.500000,63.369999,63.369999,7849800
2022-12-09,63.099998,65.830002,63.099998,64.599998,64.599998,8418100
2022-12-12,63.790001,66.712997,63.360001,66.199997,66.199997,9126600
2022-12-13,70.370003,72.370003,68.800003,71.029999,71.029999,15385200
2022-12-14,71.070000,72.470001,69.639999,71.250000,71.250000,10557800
2022-12-15,68.489998,69.349998,65.430000,65.889999,65.889999,9277800
2022-12-16,64.980003,65.169998,60.709999,62.509998,62.509998,18776800
2022-12-19,62.240002,62.400002,59.985001,60.439999,60.439999,9310100
2022-12-20,59.340000,61.869999,58.900002,61.410000,61.410000,8766500
2022-12-21,61.740002,63.330002,60.630001,62.580002,62.580002,7847500
2022-12-22,61.200001,61.200001,58.619999,60.590000,60.590000,9740200
2022-12-23,59.875000,60.939999,58.820000,60.889999,60.889999,7281800
2022-12-27,60.205002,61.060001,58.340000,59.860001,59.860001,8572400
2022-12-28,59.000000,60.240002,58.400002,59.080002,59.080002,7563200
2022-12-29,60.000000,63.470001,59.900002,62.919998,62.919998,9995100
2022-12-30,61.049999,63.099998,60.799999,62.840000,62.840000,8014400
2023-01-03,66.300003,67.500000,62.501999,64.639999,64.639999,16416500
2023-01-04,65.790001,68.120003,64.779999,66.300003,66.300003,11749500
2023-01-05,64.849998,65.559998,63.019001,64.709999,64.709999,11336200
2023-01-06,65.279999,69.500000,63.360001,68.989998,68.989998,15529600
2023-01-09,69.699997,70.610001,68.440002,69.059998,69.059998,12987600
2023-01-10,68.675003,70.190002,67.660004,70.029999,70.029999,9056300
2023-01-11,70.959999,71.889999,70.019997,71.669998,71.669998,9034300
2023-01-12,71.879997,72.110001,68.110001,71.800003,71.800003,11852600
2023-01-13,69.809998,71.989998,69.510002,71.650002,71.650002,9344700
2023-01-17,72.360001,75.209999,71.730003,75.099998,75.099998,14314400
2023-01-18,75.290001,76.220001,72.070000,72.110001,72.110001,12147200
2023-01-19,70.800003,71.790001,69.235001,70.940002,70.940002,12051300
2023-01-20,71.699997,76.190002,71.040001,76.160004,76.160004,12798400
2023-01-23,76.839996,81.669998,76.720001,81.660004,81.660004,16814100
2023-01-24,80.160004,82.730003,79.510002,80.790001,80.790001,12152100
2023-01-25,77.000000,81.040001,74.769997,80.769997,80.769997,17119400
2023-01-26,83.029999,83.910004,78.320999,81.190002,81.190002,13296800
2023-01-27,80.690002,85.500000,80.669998,83.830002,83.830002,15424800
2023-01-30,81.930000,83.239998,79.639999,79.790001,79.790001,10482600
2023-01-31,80.879997,82.320000,80.199997,81.720001,81.720001,8801900
2023-02-01,82.070000,84.754997,80.059998,83.900002,83.900002,11087200
2023-02-02,86.800003,89.970001,86.220001,88.410004,88.410004,13349900
2023-02-03,84.900002,87.980003,84.250000,84.709999,84.709999,12679100
2023-02-06,82.690002,83.698997,81.309998,82.550003,82.550003,8593500
2023-02-07,82.080002,83.855003,80.660004,83.180000,83.180000,9804500
2023-02-08,82.900002,84.290001,81.120003,81.129997,81.129997,7213400
2023-02-09,81.349998,82.080002,75.599998,76.180000,76.180000,17350900
2023-02-10,75.099998,76.011002,74.139999,75.230003,75.230003,11274100
2023-02-13,75.510002,77.568001,74.739998,76.820000,76.820000,9590500
2023-02-14,76.040001,79.449997,75.550003,78.800003,78.800003,9780900
2023-02-15,78.699997,82.699997,78.529999,82.690002,82.690002,10064300
2023-02-16,80.269997,81.330002,78.500000,78.629997,78.629997,9541500
2023-02-17,76.970001,77.029999,74.169998,75.019997,75.019997,11261600
2023-02-21,73.089996,74.489998,71.919998,71.949997,71.949997,7855200
2023-02-22,72.720001,73.680000,71.800003,72.940002,72.940002,10562100
2023-02-23,74.269997,74.889999,71.839996,74.150002,74.150002,22855200
2023-02-24,77.470001,78.019997,73.519997,77.360001,77.360001,43473200
2023-02-27,77.290001,77.730003,74.860001,75.139999,75.139999,18197400
2023-02-28,75.330002,78.019997,74.519997,76.730003,76.730003,13187300
2023-03-01,76.309998,76.730003,74.650002,76.629997,76.629997,10075900
2023-03-02,75.440002,78.589996,74.544998,78.040001,78.040001,10115600
2023-03-03,78.669998,81.129997,77.650002,80.879997,80.879997,11055500
2023-03-06,81.400002,83.080002,80.290001,80.809998,80.809998,10328600
2023-03-07,80.480003,81.400002,77.930000,78.040001,78.040001,8082800
2023-03-08,77.970001,78.690002,75.830002,77.949997,77.949997,8610500
2023-03-09,77.820000,79.620003,73.500000,73.800003,73.800003,12475200
2023-03-10,70.610001,73.580002,68.470001,71.010002,71.010002,18375700
2023-03-13,70.000000,71.099998,67.250000,69.459999,69.459999,14357400
2023-03-14,71.675003,73.860001,71.400002,73.629997,73.629997,13136700
2023-03-15,72.440002,74.139999,71.669998,74.070000,74.070000,9832200
2023-03-16,76.120003,76.500000,73.809998,75.089996,75.089996,11453800
2023-03-17,74.945000,75.230003,73.089996,73.980003,73.980003,9753500
