Date,Open,High,Low,Close,Adj Close,Volume
2022-03-18,295.369995,301.000000,292.730011,300.429993,297.511322,43390600
2022-03-21,298.890015,300.140015,294.899994,299.160004,296.253662,28351200
2022-03-22,299.799988,305.000000,298.769989,304.059998,301.106049,27599700
2022-03-23,300.510010,303.230011,297.720001,299.489990,296.580444,25715400
2022-03-24,299.140015,304.200012,298.320007,304.100006,301.145691,24484500
2022-03-25,305.230011,305.500000,299.290009,303.679993,300.729736,22566500
2022-03-28,304.329987,310.799988,304.329987,310.700012,307.681549,29578200
2022-03-29,313.910004,315.820007,309.049988,315.410004,312.345795,30393400
2022-03-30,313.760010,315.950012,311.579987,313.859985,310.810852,28163600
2022-03-31,313.899994,315.140015,307.890015,308.309998,305.314758,33422100
2022-04-01,309.369995,310.130005,305.540009,309.420013,306.414001,27110500
2022-04-04,310.089996,315.109985,309.709991,314.970001,311.910095,24289600
2022-04-05,313.269989,314.869995,309.869995,310.880005,307.859802,23156700
2022-04-06,305.190002,307.000000,296.709991,299.500000,296.590332,40110400
2022-04-07,296.660004,303.649994,296.350006,301.369995,298.442169,31411200
2022-04-08,300.440002,301.119995,296.279999,296.970001,294.084930,24361900
2022-04-11,291.790009,292.609985,285.000000,285.260010,282.488708,34569300
2022-04-12,289.239990,290.739990,280.489990,282.059998,279.319763,30966700
2022-04-13,282.730011,288.579987,281.299988,287.619995,284.825745,21907200
2022-04-14,288.089996,288.309998,279.320007,279.829987,277.111450,28221600
2022-04-18,278.910004,282.459991,278.339996,280.519989,277.794739,20778000
2022-04-19,279.380005,286.170013,278.410004,285.299988,282.528320,22297700
2022-04-20,289.399994,289.700012,285.369995,286.359985,283.577972,22906700
2022-04-21,288.579987,293.299988,280.059998,280.809998,278.081909,29454600
2022-04-22,281.679993,283.200012,273.380005,274.029999,271.367767,29405800
2022-04-25,273.290009,281.109985,270.769989,280.720001,277.992828,35678900
2022-04-26,277.500000,278.359985,270.000000,270.220001,267.594818,46518400
2022-04-27,282.100006,290.970001,279.160004,283.220001,280.468506,63477700
2022-04-28,285.190002,290.980011,281.459991,289.630005,286.816254,33646600
2022-04-29,288.609985,289.880005,276.500000,277.519989,274.823883,37073900
2022-05-02,277.709991,284.940002,276.220001,284.470001,281.706390,35151100
2022-05-03,283.959991,284.130005,280.149994,281.779999,279.042511,25978600
2022-05-04,282.589996,290.880005,276.730011,289.980011,287.162872,33599300
2022-05-05,285.540009,286.350006,274.339996,277.350006,274.655579,43260400
2022-05-06,274.809998,279.250000,271.269989,274.730011,272.060974,37780300
