Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,29.600000,30.480000,28.430000,29.450001,29.450001,4400200
2022-03-22,29.889999,31.639999,29.410000,31.010000,31.010000,4010400
2022-03-23,30.590000,31.850000,29.802999,30.240000,30.240000,4361500
2022-03-24,30.280001,30.730000,28.900000,29.980000,29.980000,5989600
2022-03-25,30.120001,30.160000,28.059999,28.799999,28.799999,5991600
2022-03-28,28.879999,29.760000,28.080000,29.430000,29.430000,6114800
2022-03-29,30.100000,31.879999,29.900000,31.400000,31.400000,9363000
2022-03-30,30.750000,30.919001,28.959999,29.040001,29.040001,13413400
2022-03-31,23.700001,23.950001,20.530001,21.590000,21.590000,59238300
2022-04-01,21.520000,23.209999,21.120001,22.180000,22.180000,18799000
2022-04-04,22.629999,23.280001,22.260000,22.790001,22.790001,13291100
2022-04-05,22.850000,23.090000,21.959999,22.059999,22.059999,11296600
2022-04-06,21.520000,21.910000,20.580000,21.250000,21.250000,9951500
2022-04-07,21.129999,21.680000,20.459999,21.080000,21.080000,8603500
2022-04-08,20.809999,20.900000,19.850000,19.940001,19.940001,9398200
2022-04-11,19.600000,20.490000,18.900000,20.230000,20.230000,11139600
2022-04-12,20.440001,20.910000,19.690001,19.820000,19.820000,6903500
2022-04-13,19.879999,20.549999,19.490000,20.209999,20.209999,7339600
2022-04-14,20.299999,20.299999,18.930000,19.040001,19.040001,8179600
2022-04-18,18.900000,19.010000,18.120001,18.700001,18.700001,5922900
2022-04-19,18.540001,20.315001,18.469999,20.139999,20.139999,8061800
2022-04-20,19.820000,19.980000,18.889999,19.090000,19.090000,6018100
2022-04-21,19.340000,19.860001,17.934999,18.040001,18.040001,6595100
2022-04-22,18.100000,18.870001,17.660000,17.950001,17.950001,8165400
2022-04-25,17.780001,19.250000,17.660000,19.180000,19.180000,10746900
2022-04-26,19.260000,19.445000,18.040001,18.190001,18.190001,7843400
2022-04-27,18.350000,18.840000,17.920000,18.360001,18.360001,6311600
2022-04-28,18.540001,19.150000,17.610001,18.889999,18.889999,7052500
2022-04-29,18.910000,19.530001,17.790001,17.830000,17.830000,5085600
2022-05-02,18.000000,18.730000,17.670000,18.570000,18.570000,6131700
2022-05-03,18.080000,18.670000,17.850000,18.180000,18.180000,5353300
2022-05-04,18.250000,19.190001,17.180000,19.120001,19.120001,8040300
2022-05-05,18.620001,18.680000,17.430000,17.629999,17.629999,5252800
2022-05-06,17.490000,17.715000,16.100000,17.129999,17.129999,6960200
2022-05-09,16.900000,17.180000,15.740000,15.860000,15.860000,8660400
2022-05-10,16.400000,16.870001,14.690000,15.670000,15.670000,10423900
2022-05-11,15.340000,15.830000,14.170000,14.260000,14.260000,8636400
2022-05-12,14.000000,15.750000,13.660000,15.280000,15.280000,13970800
2022-05-13,15.870000,17.665001,15.870000,17.629999,17.629999,10184600
2022-05-16,17.320000,17.680000,16.559999,16.639999,16.639999,5523200
2022-05-17,17.110001,17.629999,16.340000,17.059999,17.059999,5215900
2022-05-18,16.690001,17.410000,16.209999,16.540001,16.540001,4161600
2022-05-19,16.490000,17.750000,16.297001,17.129999,17.129999,4953700
2022-05-20,17.400000,17.830000,16.469999,17.410000,17.410000,5640900
2022-05-23,17.680000,17.950001,16.840000,17.250000,17.250000,3994000
2022-05-24,16.910000,17.090000,15.720000,15.950000,15.950000,5258800
2022-05-25,15.950000,17.250000,15.930000,17.030001,17.030001,4648900
2022-05-26,17.030001,18.360001,16.809999,17.980000,17.980000,5736800
2022-05-27,17.990000,18.190001,17.405001,17.740000,17.740000,8884400
2022-05-31,17.360001,18.014999,16.855000,17.070000,17.070000,9027300
2022-06-01,17.170000,17.820999,16.250000,16.830000,16.830000,10340400
2022-06-02,18.490000,20.280001,18.049999,19.639999,19.639999,18716400
2022-06-03,19.400000,19.860001,18.605000,18.930000,18.930000,7814200
2022-06-06,19.150000,19.639999,18.660000,19.389999,19.389999,6320600
2022-06-07,19.020000,20.500000,18.990000,20.400000,20.400000,10245700
2022-06-08,20.350000,21.570000,20.290001,21.360001,21.360001,7517400
2022-06-09,21.110001,21.740000,20.420000,20.420000,20.420000,6042000
2022-06-10,19.750000,20.150000,18.700001,18.850000,18.850000,6043600
2022-06-13,17.910000,18.469999,17.110001,17.340000,17.340000,7310900
2022-06-14,17.510000,17.809999,16.840000,17.750000,17.750000,4622800
2022-06-15,18.070000,19.422001,18.070000,19.139999,19.139999,6335600
2022-06-16,18.270000,18.459999,17.365000,17.490000,17.490000,5726000
2022-06-17,17.629999,18.629999,17.570000,18.450001,18.450001,10291700
2022-06-21,18.860001,20.059999,18.700001,19.260000,19.260000,6441800
2022-06-22,18.950001,20.219999,18.790001,19.610001,19.610001,6128400
2022-06-23,19.850000,21.200001,19.700001,21.020000,21.020000,7232800
2022-06-24,21.600000,22.150000,21.350000,21.920000,21.920000,31350900
2022-06-27,22.030001,22.299999,21.030001,21.360001,21.360001,7821300
2022-06-28,21.420000,21.700001,20.000000,20.020000,20.020000,6487500
2022-06-29,19.920000,20.264999,19.360001,19.750000,19.750000,7508100
2022-06-30,19.389999,19.395000,18.010000,18.190001,18.190001,12242600
2022-07-01,18.139999,19.100000,18.139999,18.709999,18.709999,5143600
2022-07-05,18.410000,20.559999,18.059999,20.549999,20.549999,6488700
2022-07-06,20.430000,20.870001,19.565001,19.889999,19.889999,5788300
2022-07-07,20.030001,21.270000,19.889999,21.219999,21.219999,5068200
2022-07-08,20.719999,21.639999,20.379999,21.059999,21.059999,3784100
2022-07-11,20.950001,21.000000,19.725000,20.030001,20.030001,3950500
2022-07-12,20.209999,20.780001,19.205000,19.350000,19.350000,4774600
2022-07-13,18.750000,19.670000,18.580000,19.000000,19.000000,3316600
2022-07-14,18.690001,18.900000,18.150000,18.299999,18.299999,3054800
2022-07-15,18.590000,19.070000,18.049999,18.780001,18.780001,3097700
2022-07-18,19.190001,19.760000,18.530001,18.580000,18.580000,3862900
2022-07-19,18.889999,18.990000,17.910000,18.870001,18.870001,3611200
2022-07-20,19.000000,20.750000,19.000000,20.690001,20.690001,4982100
2022-07-21,20.469999,21.030001,20.180000,21.000000,21.000000,3613500
2022-07-22,21.049999,21.110001,19.209999,19.410000,19.410000,3528000
2022-07-25,19.010000,19.170000,18.020000,18.080000,18.080000,4871100
2022-07-26,17.900000,18.000000,17.165001,17.340000,17.340000,4935300
2022-07-27,17.940001,18.584999,17.500000,18.510000,18.510000,4148100
2022-07-28,18.299999,18.695000,17.584999,18.620001,18.620001,4385900
2022-07-29,18.459999,18.565001,17.820000,18.330000,18.330000,3583100
2022-08-01,18.020000,19.020000,17.820000,18.760000,18.760000,3397100
2022-08-02,18.400000,19.469999,18.360001,19.240000,19.240000,3014800
2022-08-03,19.540001,21.230000,19.525000,20.959999,20.959999,5190600
2022-08-04,20.809999,21.309999,20.465000,21.290001,21.290001,4533300
2022-08-05,20.629999,21.690001,20.559999,21.240000,21.240000,4132400
2022-08-08,21.440001,22.129999,21.049999,21.940001,21.940001,4802600
2022-08-09,21.480000,21.500000,20.219999,20.650000,20.650000,4639700
2022-08-10,22.000000,22.190001,21.459999,21.820000,21.820000,6285800
2022-08-11,22.010000,22.070000,19.860001,20.000000,20.000000,6111400
2022-08-12,20.200001,20.719999,19.990000,20.700001,20.700001,3667500
2022-08-15,20.459999,20.948999,20.250000,20.820000,20.820000,2901900
2022-08-16,20.680000,20.965000,19.809999,20.799999,20.799999,2739000
2022-08-17,20.129999,20.400000,19.430000,19.510000,19.510000,3691800
2022-08-18,19.549999,19.565001,18.981001,19.459999,19.459999,2693100
2022-08-19,19.010000,19.020000,17.735001,18.000000,18.000000,5788300
2022-08-22,17.670000,17.790001,16.940001,17.059999,17.059999,6444300
2022-08-23,17.070000,17.520000,16.840000,16.870001,16.870001,3830800
2022-08-24,17.010000,17.690001,16.809999,17.240000,17.240000,3379500
2022-08-25,17.500000,18.080000,17.250000,18.070000,18.070000,3213300
2022-08-26,18.000000,18.090000,16.870001,16.950001,16.950001,4047100
2022-08-29,16.719999,17.160000,16.510000,16.520000,16.520000,4330900
2022-08-30,16.670000,16.990000,16.280001,16.450001,16.450001,4530700
2022-08-31,16.879999,17.209999,16.290001,16.450001,16.450001,5200800
2022-09-01,16.090000,16.180000,15.400000,16.160000,16.160000,8048100
2022-09-02,16.309999,16.920000,15.730000,16.100000,16.100000,6344700
2022-09-06,16.110001,16.209999,15.545000,15.590000,15.590000,9723900
2022-09-07,12.600000,13.920000,12.210000,13.840000,13.840000,39549100
2022-09-08,13.560000,14.000000,13.005000,13.950000,13.950000,17167200
2022-09-09,14.220000,14.950000,14.180000,14.640000,14.640000,11778200
2022-09-12,14.700000,15.575000,14.660000,15.500000,15.500000,8419400
2022-09-13,14.400000,14.760000,14.070000,14.320000,14.320000,8184600
2022-09-14,14.320000,14.400000,13.780000,14.330000,14.330000,9118300
2022-09-15,14.290000,15.370000,14.100000,15.170000,15.170000,11319100
2022-09-16,14.580000,14.640000,13.700000,14.030000,14.030000,16518200
2022-09-19,13.900000,14.125000,13.640000,14.040000,14.040000,6538100
2022-09-20,13.790000,14.105000,13.640000,13.790000,13.790000,6157500
2022-09-21,13.840000,14.400000,13.600000,13.670000,13.670000,6134300
2022-09-22,13.560000,13.780000,13.030000,13.040000,13.040000,7098300
2022-09-23,12.870000,13.130000,12.510000,12.870000,12.870000,7840700
2022-09-26,12.940000,13.430000,12.730000,12.750000,12.750000,5031800
2022-09-27,13.240000,13.540000,12.849000,13.440000,13.440000,8179800
2022-09-28,13.230000,13.380000,12.460000,12.940000,12.940000,14751500
2022-09-29,12.610000,12.845000,12.120000,12.570000,12.570000,13643200
2022-09-30,12.500000,13.020000,12.410000,12.610000,12.610000,9803100
2022-10-03,12.750000,12.970000,12.330000,12.750000,12.750000,7654300
2022-10-04,13.240000,13.960000,13.220000,13.750000,13.750000,10631000
2022-10-05,13.400000,13.740000,13.090000,13.610000,13.610000,4883600
2022-10-06,13.600000,14.030000,13.515000,13.670000,13.670000,4634200
2022-10-07,13.280000,13.390000,12.800000,12.960000,12.960000,5809400
2022-10-10,12.930000,13.050000,12.075000,12.210000,12.210000,6040900
2022-10-11,12.200000,12.285000,11.615000,11.780000,11.780000,8291500
2022-10-12,11.880000,12.210000,11.605000,11.980000,11.980000,5467700
2022-10-13,11.550000,12.090000,11.140000,11.760000,11.760000,6352400
2022-10-14,11.950000,12.010000,11.100000,11.120000,11.120000,7339500
2022-10-17,11.500000,12.350000,11.500000,12.130000,12.130000,5965800
2022-10-18,12.510000,12.850000,12.120000,12.260000,12.260000,5042500
2022-10-19,12.100000,12.130000,11.560000,11.740000,11.740000,4617900
2022-10-20,11.680000,12.320000,11.550000,11.590000,11.590000,7174000
2022-10-21,11.450000,11.765000,11.090000,11.750000,11.750000,5051400
2022-10-24,11.680000,11.870000,11.225000,11.690000,11.690000,4942200
2022-10-25,11.830000,12.440000,11.830000,12.400000,12.400000,6320400
2022-10-26,12.020000,12.740000,11.920000,12.050000,12.050000,4222300
2022-10-27,12.170000,12.545000,12.090000,12.420000,12.420000,4763100
2022-10-28,12.140000,12.890000,12.090000,12.860000,12.860000,5781300
2022-10-31,12.710000,13.000000,12.520000,12.650000,12.650000,4296700
2022-11-01,13.070000,13.170000,12.205000,12.330000,12.330000,4704400
2022-11-02,12.290000,12.300000,11.130000,11.160000,11.160000,7481800
2022-11-03,10.940000,11.455000,10.700000,10.740000,10.740000,6532200
2022-11-04,11.000000,11.160000,10.396000,10.790000,10.790000,6807200
2022-11-07,11.000000,11.200000,10.740000,11.010000,11.010000,4336100
2022-11-08,11.150000,11.685000,10.685000,11.270000,11.270000,5606100
2022-11-09,11.000000,11.010000,10.470000,10.550000,10.550000,7414300
2022-11-10,11.510000,12.070000,11.370000,11.870000,11.870000,9165800
2022-11-11,11.730000,12.880000,11.560000,12.570000,12.570000,10806600
2022-11-14,12.410000,12.590000,11.820000,12.050000,12.050000,4743100
2022-11-15,13.420000,14.045000,13.315000,13.410000,13.410000,12324700
2022-11-16,13.150000,13.420000,12.680000,12.960000,12.960000,6811700
2022-11-17,12.550000,12.908000,12.240000,12.660000,12.660000,5786300
2022-11-18,12.910000,12.970000,12.370000,12.500000,12.500000,3544500
